Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Counties
2021,AK,Alaska,Anchorage,02020,02020002702,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,20.7,,,18.3,23.2,9670,POINT (-149.8763347 61.09933756),02020002702,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2021,AK,Alaska,Anchorage,02020,02020002811,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.5,,,3.1,4.1,6313,POINT (-149.845388 61.13039044),02020002811,DISABLT,VISION,CrdPrv,Vision Disability,1669
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198940100,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,,,5.1,6.4,1460,POINT (-131.4934467 55.13000016),02198940100,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1708
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000100,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.1,,,17.7,22.8,1685,POINT (-132.8745209 55.50357448),02198000100,HLTHSTAT,GHLTH,CrdPrv,General Health,1708
2021,AK,Alaska,Wrangell,02275,02275000300,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.3,,,13.2,17.8,2369,POINT (-132.0088166 56.32698926),02275000300,HLTHSTAT,MHLTH,CrdPrv,Mental Health,3
2021,AK,Alaska,Kenai Peninsula,02122,02122001100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,20.6,,,17.2,24.0,3089,POINT (-151.1209828 59.8269229),02122001100,RISKBEH,LPA,CrdPrv,Physical Inactivity,110
2021,AK,Alaska,Anchorage,02020,02020002502,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,10.6,,,8.5,13.0,5236,POINT (-149.8716479 61.15911612),02020002502,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122000900,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,10.0,,,8.3,11.7,2132,POINT (-151.55446 59.69904158),02122000900,DISABLT,COGNITION,CrdPrv,Cognitive Disability,110
2021,AK,Alaska,Bethel,02050,02050000200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,26.4,,,22.0,31.2,6080,POINT (-161.8844304 60.81281406),02050000200,RISKBEH,LPA,CrdPrv,Physical Inactivity,108
2021,AK,Alaska,Valdez-Cordova,02261,02261000300,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,20.9,,,17.3,24.9,4420,POINT (-147.3369986 60.85714617),02261000300,RISKBEH,BINGE,CrdPrv,Binge Drinking,
2020,AK,Alaska,Valdez-Cordova,02261,02261000300,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,64.7,,,61.3,67.7,4420,POINT (-147.3369986 60.85714617),02261000300,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,
2021,AK,Alaska,Anchorage,02020,02020002601,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,73.2,,,69.5,76.6,4784,POINT (-149.8453729 61.15177005),02020002601,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,1669
2021,AK,Alaska,Anchorage,02020,02020000802,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.8,,,3.3,4.2,4407,POINT (-149.7923713 61.20311087),02020000802,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1669
2021,AK,Alaska,Valdez-Cordova,02261,02261000100,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.5,,,11.9,15.3,2952,POINT (-143.9664358 61.88241828),02261000100,HLTHSTAT,PHLTH,CrdPrv,Physical Health,1
2021,AK,Alaska,Juneau,02110,02110000500,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,70.1,,,66.1,73.9,3498,POINT (-133.9609873 58.40401544),02110000500,PREVENT,BPMED,CrdPrv,Taking BP Medication,1675
2021,AK,Alaska,Anchorage,02020,02020002201,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.5,,,12.6,16.4,5053,POINT (-149.9528159 61.1874364),02020002201,HLTHSTAT,MHLTH,CrdPrv,Mental Health,1669
2021,AK,Alaska,Anchorage,02020,02020000300,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,3.1,,,2.6,3.7,8000,POINT (-149.6472081 61.25495268),02020000300,DISABLT,MOBILITY,CrdPrv,Mobility Disability,1669
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000100,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.4,,,17.0,21.8,1311,POINT (-144.4563611 66.85498369),02290000100,HLTHSTAT,PHLTH,CrdPrv,Physical Health,4
2021,AK,Alaska,Juneau,02110,02110000600,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.3,,,4.4,6.3,5474,POINT (-134.5401735 58.18417526),02110000600,HLTHOUT,COPD,CrdPrv,COPD,1675
2021,AK,Alaska,Anchorage,02020,02020001602,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,23.8,,,21.4,26.2,4224,POINT (-149.8066535 61.18977392),02020001602,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,1669
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.8,,,30.8,45.2,1758,POINT (-156.2319567 65.34275156),02290000300,HLTHOUT,OBESITY,CrdPrv,Obesity,4
2021,AK,Alaska,Anchorage,02020,02020002711,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,63.0,,,58.9,66.6,6589,POINT (-149.9626748 61.12889566),02020002711,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1669
2020,AK,Alaska,Anchorage,02020,02020001500,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,79.4,,,77.0,81.7,5104,POINT (-149.852334 61.19152657),02020001500,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,1669
2021,AK,Alaska,North Slope,02185,02185000200,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,9.1,,,8.1,10.1,2690,POINT (-153.5823971 69.27486985),02185000200,DISABLT,HEARING,CrdPrv,Hearing Disability,115
2021,AK,Alaska,Anchorage,02020,02020002000,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,59.8,,,55.6,63.7,3748,POINT (-149.9055356 61.18803464),02020002000,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1669
2021,AK,Alaska,Anchorage,02020,02020002202,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,66.0,,,62.2,69.4,2960,POINT (-149.9376317 61.18864109),02020002202,PREVENT,BPMED,CrdPrv,Taking BP Medication,1669
2021,AK,Alaska,Nome,02180,02180000100,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,15.7,,,14.1,17.2,5725,POINT (-163.9147742 64.90626191),02180000100,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,114
2021,AK,Alaska,Anchorage,02020,02020002602,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,8.4,,,7.2,9.8,5805,POINT (-149.8195626 61.15930344),02020002602,DISABLT,MOBILITY,CrdPrv,Mobility Disability,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122001100,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,69.2,,,65.3,73.0,3089,POINT (-151.1209828 59.8269229),02122001100,PREVENT,BPMED,CrdPrv,Taking BP Medication,110
2021,AK,Alaska,Anchorage,02020,02020001802,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.5,,,14.6,18.5,5537,POINT (-149.8231415 61.1753575),02020001802,HLTHSTAT,MHLTH,CrdPrv,Mental Health,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090001100,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,33.6,,,29.7,37.7,8143,POINT (-147.6540945 64.51091029),02090001100,PREVENT,BPMED,CrdPrv,Taking BP Medication,1673
2021,AK,Alaska,Fairbanks North Star,02090,02090001600,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,3.7,,,3.2,4.1,4836,POINT (-147.354812 64.75303004),02090001600,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,1673
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000200,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,17.4,,,15.1,19.7,2327,POINT (-132.9980973 55.50330735),02198000200,HLTHSTAT,MHLTH,CrdPrv,Mental Health,1708
2020,AK,Alaska,Fairbanks North Star,02090,02090000500,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,66.0,,,62.0,69.7,2371,POINT (-147.7362844 64.85129741),02090000500,PREVENT,MAMMOUSE,CrdPrv,Mammography,1673
2021,AK,Alaska,Anchorage,02020,02020001732,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.9,,,2.5,3.3,6179,POINT (-149.7334404 61.18810949),02020001732,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1669
2020,AK,Alaska,Kenai Peninsula,02122,02122000500,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,12.9,,,9.8,16.6,6263,POINT (-151.0417414 60.5167027),02122000500,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,110
2021,AK,Alaska,Fairbanks North Star,02090,02090001700,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.1,,,2.7,3.5,1422,POINT (-145.6458364 64.56586665),02090001700,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1673
2020,AK,Alaska,Southeast Fairbanks,02240,02240000400,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,57.5,,,53.4,61.5,4810,POINT (-145.4209655 63.93183833),02240000400,PREVENT,DENTAL,CrdPrv,Dental Visit,983
2021,AK,Alaska,Anchorage,02020,02020000203,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,9.3,,,7.8,11.1,10549,POINT (-149.5040654 61.3101556),02020000203,DISABLT,COGNITION,CrdPrv,Cognitive Disability,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000200,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,62.0,,,58.0,65.9,3418,POINT (-147.757275 64.83416946),02090000200,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1673
2021,AK,Alaska,Anchorage,02020,02020001732,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.7,,,7.9,12.0,6179,POINT (-149.7334404 61.18810949),02020001732,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090001400,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,25.4,,,22.8,28.1,7357,POINT (-147.4767289 64.79094069),02090001400,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,1673
2021,AK,Alaska,Anchorage,02020,02020001601,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.8,,,5.1,6.5,4092,POINT (-149.8239931 61.20324552),02020001601,DISABLT,HEARING,CrdPrv,Hearing Disability,1669
2021,AK,Alaska,Skagway,02230,02230000100,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.0,,,2.5,3.4,968,POINT (-135.3332722 59.56373857),02230000100,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1709
2021,AK,Alaska,Anchorage,02020,02020002711,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.2,,,16.6,21.7,6589,POINT (-149.9626748 61.12889566),02020002711,HLTHOUT,DEPRESSION,CrdPrv,Depression,1669
2020,AK,Alaska,Fairbanks North Star,02090,02090000100,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,18.7,,,13.3,25.1,1709,POINT (-147.7176376 64.84043994),02090000100,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1673
2021,AK,Alaska,Matanuska-Susitna,02170,02170000402,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,37.4,,,34.0,41.1,2105,POINT (-149.7428205 61.82426238),02170000402,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,1707
2021,AK,Alaska,Dillingham,02070,02070000100,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,6.5,,,5.8,7.2,2466,POINT (-158.2077569 59.80732798),02070000100,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1672
2020,AK,Alaska,Anchorage,02020,02020002302,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,66.0,,,63.0,69.0,4791,POINT (-149.9333151 61.16200534),02020002302,PREVENT,DENTAL,CrdPrv,Dental Visit,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090001700,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.9,,,5.0,7.0,1422,POINT (-145.6458364 64.56586665),02090001700,HLTHOUT,COPD,CrdPrv,COPD,1673
2021,AK,Alaska,Fairbanks North Star,02090,02090000800,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,,,4.3,5.2,5388,POINT (-147.8492011 64.84132585),02090000800,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1673
2021,AK,Alaska,Anchorage,02020,02020001601,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,22.9,,,20.0,26.1,4092,POINT (-149.8239931 61.20324552),02020001601,DISABLT,DISABILITY,CrdPrv,Any Disability,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122000700,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.6,,,13.7,17.7,9939,POINT (-151.2532241 60.34018403),02122000700,HLTHSTAT,MHLTH,CrdPrv,Mental Health,110
2021,AK,Alaska,Kenai Peninsula,02122,02122000400,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4.1,,,3.6,4.7,6497,POINT (-150.5271049 60.21555999),02122000400,DISABLT,SELFCARE,CrdPrv,Self-care Disability,110
2021,AK,Alaska,Matanuska-Susitna,02170,02170000502,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.8,,,2.6,3.2,1896,POINT (-150.2607673 61.47384162),02170000502,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,1707
2021,AK,Alaska,Fairbanks North Star,02090,02090001700,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.2,,,20.6,26.0,1422,POINT (-145.6458364 64.56586665),02090001700,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1673
2020,AK,Alaska,Kenai Peninsula,02122,02122000400,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,30.3,,,26.3,34.3,6497,POINT (-150.5271049 60.21555999),02122000400,PREVENT,COREW,CrdPrv,Core preventive services for older women,110
2020,AK,Alaska,Denali,02068,02068000100,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,31.5,,,30.2,32.8,1826,POINT (-150.0093571 63.67329557),02068000100,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,1671
2021,AK,Alaska,Bethel,02050,02050000200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.1,,,2.8,3.5,6080,POINT (-161.8844304 60.81281406),02050000200,HLTHOUT,STROKE,CrdPrv,Stroke,108
2020,AK,Alaska,Kenai Peninsula,02122,02122000900,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,82.5,,,80.4,84.5,2132,POINT (-151.55446 59.69904158),02122000900,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,110
2020,AK,Alaska,Matanuska-Susitna,02170,02170000703,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,58.6,,,55.2,62.2,3676,POINT (-149.5758198 61.6051515),02170000703,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,1707
2021,AK,Alaska,Anchorage,02020,02020000902,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,24.0,,,21.5,26.5,3141,POINT (-149.8525253 61.20439058),02020000902,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2021,AK,Alaska,Anchorage,02020,02020000600,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,67.0,,,63.4,70.5,7747,POINT (-149.8372716 61.22488662),02020000600,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,1669
2021,AK,Alaska,Sitka,02220,02220000100,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.8,,,4.8,6.9,3546,POINT (-135.2984804 57.23544094),02220000100,HLTHOUT,COPD,CrdPrv,COPD,118
2021,AK,Alaska,Bethel,02050,02050000300,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.9,,,13.1,17.0,1450,POINT (-156.8099559 61.47802052),02050000300,HLTHOUT,DIABETES,CrdPrv,Diabetes,108
2020,AK,Alaska,Matanuska-Susitna,02170,02170000604,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.0,,,32.5,35.2,4734,POINT (-150.0234687 61.36071155),02170000604,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,1707
2021,AK,Alaska,Hoonah-Angoon,02105,02105000200,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.1,,,6.3,7.9,95,POINT (-135.888061 59.39888108),02105000200,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1674
2021,AK,Alaska,Fairbanks North Star,02090,02090000100,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,36.2,,,32.9,39.5,1709,POINT (-147.7176376 64.84043994),02090000100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,1673
2021,AK,Alaska,Kenai Peninsula,02122,02122000800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,3724,POINT (-151.4627663 59.94353019),02122000800,HLTHOUT,STROKE,CrdPrv,Stroke,110
2021,AK,Alaska,Matanuska-Susitna,02170,02170001100,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,2.6,,,2.3,3.0,5364,POINT (-149.2365858 61.57328004),02170001100,DISABLT,SELFCARE,CrdPrv,Self-care Disability,1707
2021,AK,Alaska,Anchorage,02020,02020001802,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,9.4,,,8.2,10.6,5537,POINT (-149.8231415 61.1753575),02020001802,DISABLT,MOBILITY,CrdPrv,Mobility Disability,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090001300,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,5.7,,,4.9,6.6,6462,POINT (-147.7713035 64.89368433),02090001300,HLTHOUT,DIABETES,CrdPrv,Diabetes,1673
2020,AK,Alaska,Matanuska-Susitna,02170,02170000701,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,58.2,,,54.5,61.8,3362,POINT (-149.673228 61.59695058),02170000701,PREVENT,DENTAL,CrdPrv,Dental Visit,1707
2021,AK,Alaska,Kenai Peninsula,02122,02122000800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.8,,,8.7,11.1,3724,POINT (-151.4627663 59.94353019),02122000800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,110
2021,AK,Alaska,Matanuska-Susitna,02170,02170001003,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,13.2,,,11.5,15.0,3434,POINT (-149.3492825 61.6028267),02170001003,DISABLT,COGNITION,CrdPrv,Cognitive Disability,1707
2021,AK,Alaska,Anchorage,02020,02020002201,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.8,,,3.9,5.7,5053,POINT (-149.9528159 61.1874364),02020002201,HLTHOUT,COPD,CrdPrv,COPD,1669
2021,AK,Alaska,Anchorage,02020,02020002602,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,5.9,,,5.1,6.7,5805,POINT (-149.8195626 61.15930344),02020002602,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,1669
2020,AK,Alaska,Aleutians East,02013,02013000100,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,46.6,,,44.9,48.3,3141,POINT (-161.9941052 55.36160302),02013000100,PREVENT,DENTAL,CrdPrv,Dental Visit,107
