Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties,States
2021,AK,Alaska,Haines,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12,,,10.3,13.8,2071,02100,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-135.5757906 59.0984037),1674,51
2021,AK,Alaska,North Slope,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,32.6,,,28.4,37.0,10972,02185,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-153.4728302 69.4493427),115,51
2021,AK,Alaska,Chugach,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.9,6.6,6941,02063,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-146.2030924 60.4884737),1,
2021,AK,Alaska,Chugach,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.2,,,28.8,35.7,6941,02063,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-146.2030924 60.4884737),1,
2020,AK,Alaska,Petersburg,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,61.9,,,56.7,66.6,3356,02195,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-133.0085979 57.1124581),117,51
2021,AK,Alaska,Northwest Arctic,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.6,,,15.1,22.5,7560,02188,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-160.0210864 67.0050655),116,51
2020,AK,Alaska,Denali,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,79.8,,,77.1,82.3,1593,02068,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-150.0270164 63.6820386),1671,51
2021,AK,Alaska,Fairbanks North Star,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.4,15.2,95593,02090,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-146.5481586 64.6760436),1673,51
2021,AK,Alaska,Chugach,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,7.3,,,6.5,8.1,6941,02063,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-146.2030924 60.4884737),1,
2021,AK,Alaska,Petersburg,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.4,3.1,3356,02195,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-133.0085979 57.1124581),117,51
2020,AK,Alaska,Kusilvak,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,35.2,,,28.7,42.2,8360,02158,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-163.1901714 62.2835878),2,51
2021,AK,Alaska,Bristol Bay,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7.0,838,02060,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-156.9668053 58.741661),1670,51
2021,AK,Alaska,Kusilvak,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,35.7,,,31.3,40.5,8360,02158,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-163.1901714 62.2835878),2,51
2020,AK,Alaska,Prince of Wales-Hyder,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,26.6,,,22.3,31.3,5729,02198,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-133.1623885 55.6827733),1708,
2021,AK,Alaska,Matanuska-Susitna,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.5,,,4.8,6.3,110686,02170,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-149.5039935 62.2656263),1707,51
2021,AK,Alaska,Denali,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.9,,,16.3,23.9,1593,02068,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-150.0270164 63.6820386),1671,51
2021,AK,Alaska,Skagway,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,27.2,,,23.3,31.4,1132,02230,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-135.3382787 59.5603794),1709,51
2021,AK,Alaska,Hoonah-Angoon,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,74.2,,,70.2,77.8,2332,02105,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-135.884909 58.403336),109,51
2020,AK,Alaska,Anchorage,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,10,,,7.1,13.6,288121,02020,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-149.2843294 61.1742503),1669,51
2021,AK,Alaska,Aleutians East,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.7,,,11.9,17.8,3398,02013,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-161.9974772 55.2450437),107,51
2021,AK,Alaska,Bristol Bay,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,838,02060,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-156.9668053 58.741661),1670,51
2021,AK,Alaska,Petersburg,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,11.3,,,9.6,13.1,3356,02195,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-133.0085979 57.1124581),117,51
2020,AK,Alaska,Anchorage,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,65,,,62.4,67.6,288121,02020,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-149.2843294 61.1742503),1669,51
2021,AK,Alaska,Dillingham,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,58.8,,,53.1,64.4,4772,02070,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-158.2671226 59.5433255),1672,51
2020,AK,Alaska,Matanuska-Susitna,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,60.3,,,57.0,63.6,110686,02170,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-149.5039935 62.2656263),1707,51
2021,AK,Alaska,Northwest Arctic,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,9,,,7.6,10.5,7560,02188,HLTHOUT,COPD,CrdPrv,COPD,POINT (-160.0210864 67.0050655),116,51
2020,AK,Alaska,Matanuska-Susitna,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,40.8,,,33.9,47.9,110686,02170,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-149.5039935 62.2656263),1707,51
2021,AK,Alaska,Kenai Peninsula,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,38.5,,,34.7,41.8,59767,02122,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-152.0526403 60.360766),110,
2021,AK,Alaska,Skagway,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,28.7,,,24.2,33.5,1132,02230,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-135.3382787 59.5603794),1709,51
2020,AK,Alaska,Skagway,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,10.4,,,6.7,14.9,1132,02230,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-135.3382787 59.5603794),1709,51
2020,AK,Alaska,Aleutians West,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.4,,,8.8,14.4,5059,02016,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (178.338813 51.9594469),,
2021,AK,Alaska,Anchorage,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,77.6,,,74.6,80.3,288121,02020,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-149.2843294 61.1742503),1669,51
2020,AK,Alaska,Bethel,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,19.8,,,15.3,24.7,18557,02050,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-160.1526246 60.9291413),108,51
2021,AK,Alaska,Kusilvak,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,24.6,,,21.6,28.1,8360,02158,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-163.1901714 62.2835878),2,51
2021,AK,Alaska,Bethel,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.8,,,4.2,5.4,18557,02050,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-160.1526246 60.9291413),108,51
2021,AK,Alaska,Lake and Peninsula,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,61.9,,,55.6,67.7,1416,02164,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-156.4134134 58.1085067),113,51
2021,AK,Alaska,Aleutians West,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.1,,,15.2,22.0,5059,02016,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (178.338813 51.9594469),,
2021,AK,Alaska,Chugach,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.7,,,7.7,9.6,6941,02063,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-146.2030924 60.4884737),1,
2020,AK,Alaska,North Slope,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,63,,,60.2,65.6,10972,02185,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-153.4728302 69.4493427),115,51
2020,AK,Alaska,Bethel,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,27.9,,,20.8,34.9,18557,02050,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-160.1526246 60.9291413),108,51
2021,AK,Alaska,Kusilvak,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,40.8,,,34.9,47.2,8360,02158,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-163.1901714 62.2835878),2,51
2021,AK,Alaska,Nome,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.2,6.8,9865,02180,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-164.1889119 64.7836858),114,51
2021,AK,Alaska,Wrangell,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,40.4,,,35.3,45.7,2055,02275,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-132.0267878 56.1807793),3,51
2021,AK,Alaska,Lake and Peninsula,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.6,,,32.0,47.4,1416,02164,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-156.4134134 58.1085067),113,51
2021,AK,Alaska,Bethel,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,68.2,,,63.8,72.2,18557,02050,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-160.1526246 60.9291413),108,51
2020,AK,Alaska,Sitka,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,28.5,,,27.3,29.7,8407,02220,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-135.3673965 57.1932044),118,
2021,AK,Alaska,Prince of Wales-Hyder,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,20.1,,,16.4,24.0,5729,02198,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-133.1623885 55.6827733),1708,
2021,AK,Alaska,Yukon-Koyukuk,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.7,,,17.0,24.8,5275,02290,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-151.5778496 65.3757271),4,51
2020,AK,Alaska,Juneau,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,70.2,,,67.9,72.6,31973,02110,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-134.1784454 58.3729099),1675,51
2021,AK,Alaska,Kodiak Island,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,6,,,5.2,6.9,12787,02150,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-153.9183721 57.7044003),,51
2020,AK,Alaska,Copper River,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,68.4,,,65.6,71.2,2630,02066,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-143.9221674 62.034479),1,51
2021,AK,Alaska,Ketchikan Gateway,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.2,,,2.9,3.6,13754,02130,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-131.1066847 55.4499378),111,51
2020,AK,Alaska,Anchorage,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,69.5,,,66.9,71.8,288121,02020,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-149.2843294 61.1742503),1669,51
2020,AK,Alaska,Haines,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,31.1,,,25.3,37.3,2071,02100,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-135.5757906 59.0984037),1674,51
2021,AK,Alaska,Lake and Peninsula,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,8.7,,,7.3,10.1,1416,02164,HLTHOUT,COPD,CrdPrv,COPD,POINT (-156.4134134 58.1085067),113,51
2021,AK,Alaska,Prince of Wales-Hyder,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,8.7,,,7.6,9.8,5729,02198,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-133.1623885 55.6827733),1708,
2020,AK,Alaska,Ketchikan Gateway,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,32.8,,,27.2,38.1,13754,02130,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-131.1066847 55.4499378),111,51
2021,AK,Alaska,Aleutians West,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,7.8,,,7.0,8.7,5059,02016,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (178.338813 51.9594469),,
2021,AK,Alaska,Dillingham,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,10.5,,,9.3,11.8,4772,02070,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-158.2671226 59.5433255),1672,51
2021,AK,Alaska,Kodiak Island,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,8.7,,,7.6,9.8,12787,02150,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-153.9183721 57.7044003),,51
2021,AK,Alaska,Prince of Wales-Hyder,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.6,7.2,5729,02198,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-133.1623885 55.6827733),1708,
2021,AK,Alaska,Lake and Peninsula,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12,,,10.3,13.7,1416,02164,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-156.4134134 58.1085067),113,51
2021,AK,Alaska,Yukon-Koyukuk,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,12.1,,,10.5,13.8,5275,02290,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-151.5778496 65.3757271),4,51
2020,AK,Alaska,Haines,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,62.1,,,58.9,65.0,2071,02100,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-135.5757906 59.0984037),1674,51
2020,AK,Alaska,Aleutians West,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,55.3,,,52.9,58.0,5059,02016,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (178.338813 51.9594469),,
2020,AK,Alaska,Matanuska-Susitna,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,13,,,9.0,17.5,110686,02170,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-149.5039935 62.2656263),1707,51
2021,AK,Alaska,Dillingham,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,11.8,,,10.2,13.3,4772,02070,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-158.2671226 59.5433255),1672,51
2021,AK,Alaska,Southeast Fairbanks,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,17.9,,,14.8,21.3,6970,02240,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-143.2186282 63.8649972),983,51
2020,AK,Alaska,Denali,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,34.6,,,28.4,41.5,1593,02068,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-150.0270164 63.6820386),1671,51
2020,AK,Alaska,Kodiak Island,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,32.1,,,30.9,33.3,12787,02150,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-153.9183721 57.7044003),,51
2021,AK,Alaska,Petersburg,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,19.9,,,16.4,23.6,3356,02195,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-133.0085979 57.1124581),117,51
2021,AK,Alaska,Matanuska-Susitna,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,50.4,,,46.5,54.4,110686,02170,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-149.5039935 62.2656263),1707,51
2020,AK,Alaska,Aleutians East,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,28.4,,,23.2,34.2,3398,02013,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-161.9974772 55.2450437),107,51
2021,AK,Alaska,Matanuska-Susitna,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,61.6,,,57.6,65.4,110686,02170,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-149.5039935 62.2656263),1707,51
2020,AK,Alaska,Juneau,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,68.2,,,64.5,72.0,31973,02110,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-134.1784454 58.3729099),1675,51
2021,AK,Alaska,Kodiak Island,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,9.8,,,8.5,11.3,12787,02150,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-153.9183721 57.7044003),,51
2020,AK,Alaska,Nome,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,47.6,,,44.3,51.0,9865,02180,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-164.1889119 64.7836858),114,51
2021,AK,Alaska,Wrangell,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,31.2,,,26.7,36.0,2055,02275,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-132.0267878 56.1807793),3,51
2021,AK,Alaska,Bethel,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,10.4,,,8.7,12.0,18557,02050,HLTHOUT,COPD,CrdPrv,COPD,POINT (-160.1526246 60.9291413),108,51
2021,AK,Alaska,Nome,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,30.9,,,25.9,36.1,9865,02180,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-164.1889119 64.7836858),114,51
2021,AK,Alaska,Wrangell,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,18.8,,,15.3,22.8,2055,02275,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-132.0267878 56.1807793),3,51
2021,AK,Alaska,Dillingham,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19,,,16.3,21.6,4772,02070,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-158.2671226 59.5433255),1672,51
2020,AK,Alaska,Aleutians East,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,28.5,,,23.3,34.3,3398,02013,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-161.9974772 55.2450437),107,51
